Source,Target,Source_repo,Target_repo
910580,910581,project-config,governance
910594,910596,neutron,python-openstackclient
903178,910602,kolla-ansible,kolla-ansible
902057,910602,kolla,kolla-ansible
903178,910603,kolla-ansible,kolla-ansible
902057,910603,kolla,kolla-ansible
903178,910604,kolla-ansible,kolla-ansible
902057,910604,kolla,kolla-ansible
910523,910688,releases,election
901513,910832,neutron,neutron-tempest-plugin
905145,910837,governance,requirements
905145,910838,governance,solum
905145,910840,governance,sahara-image-elements
911081,910889,neutron-tempest-plugin,neutron
910581,910960,governance,codegenerator
910978,910979,project-config,openstack-zuul-jobs
900217,911009,openstack-ansible-plugins,openstack-ansible-galera_server
911150,911009,openstack-ansible,openstack-ansible-galera_server
826869,911039,puppet-oslo,puppet-zaqar
826870,911040,puppet-oslo,puppet-zaqar
911093,911094,kolla,kolla-ansible
911096,911095,magnum,magnum-tempest-plugin
911584,911602,openstack-ansible,openstack-ansible
911621,911602,openstack-ansible,openstack-ansible
911627,911625,oslo.service,neutron
912283,912284,project-config,openstack-zuul-jobs
920058,912292,openstack-ansible,openstack-ansible-os_cloudkitty
912309,912310,project-config,openstack-zuul-jobs
911703,912341,kolla,kolla-ansible
912768,912481,openstack-ansible,openstack-ansible-os_neutron
913999,912489,keystone,tempest
912768,912762,openstack-ansible,openstack-ansible-os_neutron
913273,913274,releases,project-config
912768,912753,openstack-ansible,openstack-ansible-os_neutron
912768,912754,openstack-ansible,openstack-ansible-os_neutron
913524,913525,openstack-zuul-jobs,designate
910240,913585,governance,project-config
913854,913912,election,governance
913854,913939,election,governance
913935,914027,openstack-helm-infra,openstack-helm
913718,914032,openstack-helm-infra,openstack-helm
912768,914013,openstack-ansible,openstack-ansible-os_neutron
912768,914014,openstack-ansible,openstack-ansible-os_neutron
914520,914089,keystone,keystone-tempest-plugin
914115,914089,devstack,keystone-tempest-plugin
914144,914100,openstack-ansible-plugins,openstack-ansible-os_cinder
914690,914114,grenade,grenade
914687,914114,grenade,grenade
914685,914114,grenade,grenade
914051,914399,openstack-helm-infra,openstack-helm
914542,914536,openstack-helm,openstack-helm-images
914649,914691,openstack-ansible,openstack-ansible-galera_server
915080,914691,ansible-role-uwsgi,openstack-ansible-galera_server
917148,914692,openstack-ansible,openstack-ansible-rabbitmq_server
914693,914694,openstack-helm-images,openstack-helm-infra
914536,914699,openstack-helm-images,openstack-helm
914693,914699,openstack-helm-images,openstack-helm
914694,914699,openstack-helm-infra,openstack-helm
913952,914733,releases,tempest
914228,914678,trove,trove
914855,914854,kolla,kolla-ansible
914619,914882,releases,openstack-manuals
914999,914906,openstack-helm-infra,openstack-helm-infra
915374,915097,python-openstackclient,openstacksdk
914950,915130,governance,project-config
914906,915178,openstack-helm-infra,openstack-helm
919920,915393,tempest,whitebox-tempest-plugin
915447,915397,openstack-helm,openstack-helm-infra
912466,915463,manila-tempest-plugin,manila
915991,915467,neutron-vpnaas,neutron
915784,915753,openstack-helm-infra,openstack-helm
914168,915769,manila,manila
916148,915784,openstack-helm,openstack-helm-infra
916007,916009,project-config,governance
916919,916105,neutron-tempest-plugin,neutron
916330,916105,tempest,neutron
916161,916163,releases,requirements
919551,916095,horizon,horizon
916810,916647,openstack-ansible,openstack-ansible-os_magnum
914144,916820,openstack-ansible-plugins,openstack-ansible-os_glance
914144,916827,openstack-ansible-plugins,openstack-ansible-os_heat
907675,916838,rally,rally-openstack
916857,916858,openstack-helm-infra,openstack-helm
914144,916878,openstack-ansible-plugins,openstack-ansible-os_keystone
914144,916882,openstack-ansible-plugins,openstack-ansible-os_barbican
914188,916917,openstack-ansible,openstack-ansible-openstack_hosts
909242,916774,cinder,kolla-ansible
916954,916956,project-config,openstack-zuul-jobs
916959,916957,loci,openstack-helm-images
917014,917015,openstack-ansible,openstack-ansible-ceph_client
917019,917038,neutron,devstack
914144,917226,openstack-ansible-plugins,openstack-ansible-os_trove
917751,917672,openstack-helm,openstack-helm-infra
917831,917873,requirements,rpm-packaging
914188,917947,openstack-ansible,openstack-ansible-os_aodh
914144,917948,openstack-ansible-plugins,openstack-ansible-os_aodh
914144,917998,openstack-ansible-plugins,openstack-ansible-os_blazar
914144,918109,openstack-ansible-plugins,openstack-ansible-os_cloudkitty
914144,918112,openstack-ansible-plugins,openstack-ansible-os_designate
914144,918115,openstack-ansible-plugins,openstack-ansible-os_ironic
914144,918119,openstack-ansible-plugins,openstack-ansible-os_magnum
914144,918123,openstack-ansible-plugins,openstack-ansible-os_masakari
914144,918127,openstack-ansible-plugins,openstack-ansible-os_mistral
914144,918130,openstack-ansible-plugins,openstack-ansible-os_manila
914144,918133,openstack-ansible-plugins,openstack-ansible-os_zun
918452,918454,grenade,nova
918470,918457,nova,tempest
918457,918458,tempest,nova
918702,918777,manila-tempest-plugin,manila
916565,918812,requirements,adjutant
916565,918813,requirements,adjutant-ui
916565,918814,requirements,aodh
916565,918815,requirements,api-sig
916565,918816,requirements,api-site
916565,918817,requirements,arch-design
916565,918818,requirements,automaton
916565,918819,requirements,auto-scaling-sig
916565,918820,requirements,barbican
916565,918821,requirements,barbican-specs
916565,918822,requirements,barbican-tempest-plugin
916565,918823,requirements,barbican-ui
916565,918824,requirements,bashate
916565,918825,requirements,bifrost
916565,918826,requirements,blazar
916565,918827,requirements,blazar-dashboard
916565,918828,requirements,blazar-nova
916565,918829,requirements,blazar-specs
916565,918830,requirements,blazar-tempest-plugin
916565,918831,requirements,bugdaystats
916565,918832,requirements,castellan
916565,918833,requirements,ceilometer
916565,918834,requirements,ceilometermiddleware
916565,918835,requirements,charms.ceph
916565,918836,requirements,charms.openstack
916565,918837,requirements,ci-log-processing
916565,918838,requirements,cinder
916565,918839,requirements,cinder-specs
916565,918840,requirements,cinder-tempest-plugin
916565,918841,requirements,cliff
916565,918842,requirements,cloudkitty
916565,918843,requirements,cloudkitty-dashboard
916565,918844,requirements,cloudkitty-specs
916565,918845,requirements,cloudkitty-tempest-plugin
916565,918846,requirements,codegenerator
916565,918847,requirements,constellations
916565,918848,requirements,contributor-guide
916565,918849,requirements,coverage2sql
916565,918850,requirements,cyborg
916565,918851,requirements,cyborg-specs
916565,918852,requirements,cyborg-tempest-plugin
916565,918853,requirements,debtcollector
916565,918854,requirements,designate
916565,918855,requirements,designate-dashboard
916565,918856,requirements,designate-specs
916565,918857,requirements,designate-tempest-plugin
916565,918858,requirements,devstack
916565,918859,requirements,devstack-plugin-ceph
916565,918860,requirements,devstack-plugin-nfs
916565,918861,requirements,devstack-tools
916565,918862,requirements,diskimage-builder
916565,918863,requirements,ec2-api
916565,918864,requirements,ec2api-tempest-plugin
916565,918865,requirements,election
916565,918866,requirements,eslint-config-openstack
916565,918867,requirements,etcd3gw
916565,918868,requirements,freezer
916565,918869,requirements,freezer-api
916565,918870,requirements,freezer-dr
916565,918871,requirements,freezer-specs
916565,918872,requirements,freezer-tempest-plugin
916565,918873,requirements,freezer-web-ui
916565,918874,requirements,futurist
916565,918875,requirements,glance
916565,918876,requirements,glance-specs
916565,918877,requirements,glance_store
916565,918878,requirements,glance-tempest-plugin
916565,918879,requirements,goal-tools
916565,918880,requirements,governance
916565,918881,requirements,governance-sigs
916565,918882,requirements,governance-website
916565,918883,requirements,grenade
916565,918884,requirements,hacking
916565,918885,requirements,ha-guide
916565,918886,requirements,heat
916565,918887,requirements,heat-agents
916565,918888,requirements,heat-cfntools
916565,918889,requirements,heat-dashboard
916565,918890,requirements,heat-specs
916565,918891,requirements,heat-tempest-plugin
916565,918892,requirements,heat-translator
916565,918893,requirements,horizon
916565,918894,requirements,i18n
916565,918895,requirements,ideas
916565,918896,requirements,ironic
916565,918897,requirements,ironic-inspector
916565,918898,requirements,ironic-inspector-specs
916565,918899,requirements,ironic-lib
916565,918900,requirements,ironic-prometheus-exporter
916565,918901,requirements,ironic-python-agent
916565,918902,requirements,ironic-python-agent-builder
916565,918903,requirements,ironic-specs
916565,918904,requirements,ironic-tempest-plugin
916565,918905,requirements,ironic-ui
916565,918906,requirements,kayobe
916565,918907,requirements,kayobe-config
916565,918908,requirements,kayobe-config-dev
916565,918909,requirements,keystone
916565,918910,requirements,keystoneauth
916565,918911,requirements,keystonemiddleware
916565,918912,requirements,keystone-specs
916565,918913,requirements,keystone-tempest-plugin
916565,918914,requirements,kolla
916565,918915,requirements,kolla-ansible
916565,918916,requirements,kuryr
916565,918917,requirements,kuryr-kubernetes
916565,918918,requirements,kuryr-libnetwork
916565,918919,requirements,kuryr-tempest-plugin
916565,918920,requirements,large-scale
916565,918921,requirements,ldappool
